,sex,has_photo,has_mobile,followers_count,education_form,relation,education_status,occupation_type,result,english
4788,1,1,1,553,0,1,5,0,1,1
4789,1,1,1,19224,2,4,5,1,0,0
4790,1,1,1,339,0,0,5,0,0,0
4791,1,1,1,190,1,0,5,1,1,0
4792,1,0,1,3748,0,0,6,0,1,0
4793,2,0,1,41,0,0,5,1,1,0
4794,2,1,1,443,1,0,1,1,1,0
4795,2,1,1,198,0,4,2,0,0,0
4796,2,1,0,153,0,4,1,1,0,1
4797,1,0,1,1547,0,0,5,1,1,1
4798,2,0,1,315,0,0,2,1,0,0
4799,2,1,1,108,0,4,7,1,0,0
4800,2,0,1,442,1,2,1,1,0,0
4801,2,0,1,39,1,4,4,1,0,0
4802,1,0,1,164,0,4,5,0,1,0
4803,2,1,1,99,0,4,7,1,0,0
4804,2,0,1,209,0,4,5,1,0,0
4805,2,0,1,24,0,6,4,1,0,1
4806,2,0,1,856,0,4,2,0,0,0
4807,2,0,1,49,0,4,4,0,0,1
4808,1,0,1,1424,1,4,2,1,1,0
4809,1,0,1,882,0,4,2,1,0,0
4810,2,0,1,40,0,1,5,1,0,1
4811,2,0,1,593,0,4,1,0,0,0
4812,2,0,1,147,1,4,1,0,0,0
4813,1,0,1,840,0,0,8,1,1,0
4814,1,0,1,144,0,0,6,0,1,1
4815,1,0,1,190,0,1,2,0,1,0
4816,2,0,1,352,0,1,7,1,1,0
4817,2,1,1,83,0,0,2,1,1,0
4818,2,0,1,276,0,6,2,0,0,0
4819,2,0,1,108,0,0,2,1,1,0
4820,2,0,1,102,0,0,5,1,0,0
4821,2,1,1,25,0,4,5,0,1,0
4822,1,0,1,952,0,0,5,0,1,0
4823,1,0,1,747,0,0,5,0,1,0
4824,2,0,1,47,0,7,5,0,0,0
4825,2,0,1,246,0,6,5,1,1,1
4826,2,1,1,6,0,0,5,1,0,0
4827,1,0,1,877,1,4,5,1,1,0
4828,1,1,1,355,0,0,2,1,1,1
4829,2,1,1,116,1,4,2,0,0,0
4830,2,0,1,648,0,0,3,1,1,0
4831,2,1,1,223,0,4,5,1,0,0
4832,2,0,1,55,0,0,6,0,0,1
4833,1,1,1,61,0,0,5,1,1,0
4834,1,0,1,231,0,0,5,1,1,0
4835,1,1,1,292,0,4,1,1,1,0
4836,1,1,1,53,0,4,1,0,1,0
4837,2,1,1,221,0,1,2,0,0,1
4838,1,0,1,26,0,4,4,1,1,0
4839,2,1,1,682,0,7,2,0,0,0
4840,2,1,1,55,0,4,2,1,0,0
4841,2,1,1,93,0,4,2,0,0,0
4842,2,1,1,223,0,0,5,1,0,0
4843,1,1,1,466,0,0,5,1,1,0
4844,2,1,1,35,0,4,7,1,0,0
4845,2,1,1,141,0,0,5,0,1,0
4846,1,0,1,511,2,0,7,1,1,0
4847,2,0,1,166,0,4,2,1,0,0
4848,1,0,1,1200,0,0,4,0,1,0
4849,1,1,1,53,0,0,5,1,1,0
4850,2,0,1,123,0,0,5,1,0,0
4851,2,0,1,274,1,0,5,0,0,0
4852,1,1,1,608,0,4,2,1,1,0
4853,1,1,1,139,0,1,1,1,0,1
4854,1,1,1,203,0,0,2,1,1,0
4855,2,1,1,243,0,0,2,1,1,0
4856,1,1,1,239,0,4,5,0,1,0
4857,2,1,1,71,1,4,5,1,0,0
4858,2,1,1,301,0,4,5,0,0,0
4859,2,0,1,1674,1,6,2,0,1,0
4860,2,1,1,60,2,1,5,1,0,0
4861,1,1,1,64,0,4,8,0,1,1
4862,1,0,1,428,0,0,5,0,1,0
4863,1,1,1,820,1,4,5,0,1,0
4864,2,1,1,52,1,0,5,1,0,0
4865,1,1,0,1766,0,0,6,1,1,0
4866,1,0,1,19,2,0,6,1,1,0
4867,2,1,1,155,0,1,5,1,0,1
4868,1,0,1,324,0,7,5,1,1,0
4869,1,1,1,202,0,0,5,1,1,1
4870,2,1,1,82,0,4,5,1,0,0
4871,2,0,1,136,0,4,6,1,0,0
4872,2,1,1,46,0,4,4,1,0,0
4873,1,1,1,44,0,4,5,1,1,0
4874,2,0,1,88,0,0,2,0,0,0
4875,2,0,1,293,0,0,2,1,1,1
4876,2,0,1,297,0,0,7,1,1,1
4877,2,1,1,1245,0,1,2,0,0,1
4878,1,1,1,153,0,4,5,1,1,1
4879,1,0,1,674,1,0,2,1,1,0
4880,2,0,1,11,0,7,1,1,1,0
4881,2,0,1,140,0,4,2,0,0,0
4882,1,1,1,186,0,0,1,1,1,0
4883,2,0,1,599,0,4,2,1,0,0
4884,2,0,1,244,0,4,5,0,1,1
4885,1,1,1,389,0,4,5,1,1,0
4886,1,1,1,171,2,0,5,1,1,0
4887,2,0,1,126,0,4,5,1,0,0
4888,2,1,1,96,0,1,4,1,0,0
4889,2,0,1,216,0,1,2,1,0,1
4890,2,0,1,329,0,4,5,0,0,0
4891,2,1,1,30,0,1,6,1,0,0
4892,1,1,1,3430,0,6,4,1,1,1
4893,2,0,1,400,0,1,3,0,0,0
4894,1,0,1,517,0,1,1,1,1,1
4895,2,1,1,170,0,2,5,1,0,0
4896,2,0,1,30,0,0,4,1,1,1
4897,2,1,1,197,0,0,5,1,0,0
4898,2,1,1,48,1,4,7,1,1,0
4899,2,1,1,292,0,4,5,0,0,0
4900,2,1,1,297,0,4,3,0,1,0
4901,2,1,1,55,1,0,5,0,0,0
4902,1,0,1,29,2,0,5,1,1,0
4903,2,1,1,103,0,4,5,0,0,1
4904,2,1,1,183,0,0,5,1,0,0
4905,2,1,1,78,0,4,5,1,0,0
4906,1,1,1,2010,0,0,5,0,0,1
4907,1,0,1,241,0,0,2,1,0,1
4908,1,0,1,390,0,4,5,1,0,0
4909,2,0,1,301,1,4,5,1,0,0
4910,1,0,1,291,0,0,4,1,1,0
4911,2,0,1,307,0,0,5,0,1,0
4912,2,1,1,117,1,4,1,0,0,0
4913,2,1,1,259,0,1,2,1,0,0
4914,2,0,1,132,0,0,2,1,0,0
4915,1,1,1,1696,0,4,2,1,1,0
4916,1,1,1,379,0,0,3,1,1,1
4917,1,1,1,1601,0,0,5,0,1,1
4918,2,0,1,158,0,0,7,1,0,0
4919,2,1,1,158,2,4,8,0,0,0
4920,1,1,1,458,0,0,1,1,0,0
4921,2,1,1,13120,0,1,2,1,0,1
4922,2,0,1,0,0,0,3,1,0,1
4923,1,0,1,669,0,0,2,0,1,0
4924,2,1,1,191,1,1,2,0,0,0
4925,1,0,1,979,1,4,5,0,1,0
4926,2,0,1,39,0,1,5,1,0,0
4927,1,1,1,125,1,4,4,1,1,0
4928,2,0,1,107,0,4,5,0,0,0
4929,1,0,1,2531,0,0,2,0,1,0
4930,1,0,1,226,0,4,5,1,1,0
4931,1,1,1,2237,0,1,5,1,1,1
4932,1,0,0,630,0,0,3,1,1,0
4933,1,0,1,771,0,0,5,0,1,1
4934,1,1,1,502,1,0,5,0,1,0
4935,2,0,1,235,0,1,5,1,0,0
4936,1,0,1,2624,0,1,1,1,1,0
4937,2,1,1,171,0,1,5,1,1,1
4938,2,0,1,127,0,4,2,0,0,0
4939,2,1,1,145,0,6,2,1,0,0
4940,1,0,1,755,0,4,6,0,1,0
4941,1,0,1,173,0,4,5,1,1,0
4942,2,1,1,131,0,4,3,0,0,0
4943,1,0,1,118,1,0,5,1,1,0
4944,2,0,1,2077,0,1,5,1,1,1
4945,2,1,1,50,1,2,0,0,0,0
4946,2,0,1,193,1,4,1,1,0,0
4947,1,0,1,25,1,0,4,1,1,0
4948,2,1,1,925,1,6,4,1,1,1
4949,2,1,1,102,0,0,1,1,0,0
4950,1,0,1,104,0,0,5,1,1,0
4951,1,0,1,31,0,4,5,1,1,0
4952,1,1,1,399,0,1,5,1,1,0
4953,2,1,1,265,0,4,2,0,1,1
4954,2,0,1,43,0,4,5,1,1,0
4955,2,0,1,93,0,4,1,1,0,1
4956,1,0,1,625,0,4,5,0,1,0
4957,1,1,1,2534,0,4,1,1,1,1
4958,2,0,1,301,0,1,8,0,0,0
4959,2,1,1,343,0,1,5,1,0,0
4960,1,0,1,322,0,4,2,1,1,0
4961,1,1,1,528,0,0,5,1,1,1
4962,2,1,1,726,0,1,5,1,0,0
4963,1,0,1,111,0,1,5,1,1,0
4964,2,0,1,38,1,8,3,1,0,0
4965,1,0,1,509,1,0,2,1,1,0
4966,2,1,1,259,0,1,2,1,1,0
4967,1,0,1,346,1,0,5,1,1,0
4968,2,1,1,456,0,2,1,1,0,0
4969,2,0,1,104,0,4,8,1,0,0
4970,2,1,1,49,0,4,5,0,0,0
4971,1,1,1,180,0,4,1,1,1,1
4972,2,1,1,222,0,0,2,0,0,0
4973,2,0,1,34,1,0,4,1,0,1
4974,2,0,1,274,0,4,5,0,0,0
4975,1,0,1,214,0,0,1,1,1,1
4976,2,0,1,156,0,4,5,1,1,0
4977,2,0,1,116,0,2,4,0,0,0
4978,1,1,1,262,0,4,4,1,1,0
4979,1,0,1,4931,0,4,2,1,1,0
4980,1,0,1,16,0,0,6,1,1,0
4981,2,0,1,361,1,4,4,0,0,0
4982,2,1,1,150,0,0,5,1,0,0
4983,2,0,1,127,0,4,2,1,0,0
4984,2,0,1,191,1,4,0,1,0,0
4985,1,0,1,121,0,4,2,1,1,0
4986,2,1,1,196,1,0,5,0,0,0
4987,2,0,1,128,0,0,3,1,0,0
4988,1,0,1,1428,0,0,1,0,1,1
4989,2,0,1,172,0,0,2,1,1,0
4990,2,0,1,257,0,4,5,1,0,0
4991,1,1,1,168,0,0,1,1,1,0
4992,1,0,1,331,0,0,5,0,1,0
4993,2,0,1,71,0,7,0,1,0,0
4994,2,0,1,614,1,1,5,1,0,0
4995,2,1,1,313,1,0,2,0,0,0
4996,1,1,1,167,0,0,5,1,1,0
4997,2,0,1,134,1,5,2,1,0,0
4998,1,1,1,308,0,0,4,1,1,1
4999,1,1,1,575,0,0,6,1,1,1
5000,2,1,1,581,2,2,2,0,1,1
5001,2,1,1,8,0,0,1,1,0,0
5002,1,1,1,276,0,6,2,1,1,0
5003,2,1,1,136,2,4,7,1,0,0
5004,1,0,1,636,0,4,5,1,1,0
5005,1,0,1,92,0,0,5,1,1,0
5006,1,1,1,926,0,0,4,0,1,0
5007,2,0,1,203,1,3,5,1,1,0
5008,2,0,1,160,0,1,2,1,0,0
5009,2,0,1,318,0,4,1,0,0,0
5010,1,1,1,424,0,0,8,0,1,1
5011,1,0,1,129,0,0,5,0,1,0
5012,1,0,1,83,1,0,4,0,1,0
5013,2,0,1,456,0,1,5,1,0,1
5014,1,0,1,340,0,1,2,1,1,1
5015,2,1,1,372,0,4,5,0,0,1
5016,2,1,1,60,0,0,2,1,0,0
5017,2,0,1,94,0,0,6,1,1,0
5018,1,0,1,274,0,4,5,1,1,0
5019,2,1,1,1019,0,0,1,1,0,1
5020,2,1,1,2385,0,4,5,0,1,0
5021,1,0,1,182,0,4,5,0,1,0
5022,2,0,1,242,0,0,2,1,1,0
5023,2,1,1,242,0,0,2,1,0,0
5024,2,1,1,333,0,4,4,1,0,0
5025,1,0,1,670,0,0,5,0,1,0
5026,2,0,1,1677,0,0,5,0,1,1
5027,2,0,1,40,1,4,4,1,1,0
5028,1,0,1,3200,0,0,1,0,1,0
5029,2,1,1,427,0,0,2,0,1,0
5030,2,0,1,808,1,6,5,0,0,0
5031,2,1,1,13,0,1,4,1,0,1
5032,1,0,1,964,0,4,2,0,1,1
5033,2,1,1,185,0,0,2,1,0,0
5034,1,0,1,411,1,4,5,1,1,0
5035,1,0,1,5603,0,2,5,0,1,0
5036,2,0,1,108,1,0,6,1,1,0
5037,1,0,1,169,0,0,1,1,1,1
5038,2,1,0,18,0,1,4,0,0,0
5039,2,0,1,18,0,1,5,1,0,0
5040,2,1,1,201,0,0,6,0,0,1
5041,2,0,1,219,0,1,5,1,0,0
5042,2,1,1,328,0,0,5,1,0,0
5043,1,1,1,110,0,1,1,1,1,1
5044,1,1,1,292,0,0,1,1,1,1
5045,1,0,1,241,1,0,5,1,1,0
5046,1,1,1,122,0,5,4,1,1,0
5047,1,0,1,406,0,0,4,1,0,0
5048,1,0,1,514,0,2,5,0,1,0
5049,1,1,1,1263,0,1,5,1,1,0
5050,1,1,1,45,0,0,2,1,1,0
5051,1,1,1,185,0,4,5,1,1,0
5052,2,0,1,638,1,0,7,0,0,0
5053,1,0,1,1327,1,1,2,1,1,0
5054,1,0,1,23,0,0,4,1,1,1
5055,2,0,1,226,1,4,2,1,0,0
5056,1,0,1,503,1,0,2,1,1,0
5057,2,1,1,6,0,2,4,0,0,0
5058,2,1,1,154,0,1,5,0,0,1
5059,2,1,1,116,0,4,5,1,1,0
5060,1,0,1,1246,0,4,8,1,1,0
5061,2,1,1,87,0,1,5,0,0,0
5062,2,0,1,31,0,0,8,1,1,0
5063,1,1,1,174,0,0,5,1,1,0
5064,1,0,1,15,0,0,6,1,0,0
5065,2,1,1,199,0,0,7,1,1,0
5066,2,0,1,306,0,4,0,0,0,0
5067,1,1,1,1429,0,0,4,1,1,1
5068,2,1,1,119,1,4,1,1,0,0
5069,1,0,1,280,0,0,6,1,1,0
5070,2,0,1,575,0,4,6,1,1,1
5071,2,1,1,58,0,4,2,1,0,1
5072,1,1,1,393,0,0,1,1,1,0
5073,2,1,1,249,0,1,6,1,0,0
5074,2,1,1,491,0,4,1,1,0,1
5075,2,0,1,28,0,0,5,0,0,0
5076,2,1,1,16,1,4,2,1,0,0
5077,1,1,1,50,0,0,4,1,1,0
5078,2,0,1,82,0,0,5,0,1,1
5079,2,0,1,66,0,0,5,1,0,0
5080,2,1,1,525,0,0,2,1,0,0
5081,1,0,1,135,0,0,4,0,1,0
5082,2,1,1,133,0,1,5,0,0,0
5083,1,1,1,337,0,4,4,1,1,0
5084,2,1,1,128,2,4,1,1,0,1
5085,1,1,1,177,0,4,5,0,1,0
5086,2,0,1,126,0,0,0,0,0,0
5087,1,1,1,887,0,4,2,1,1,0
5088,2,1,1,272,0,4,5,0,1,0
5089,2,0,1,102,0,4,6,0,0,0
5090,1,1,1,969,0,4,5,0,1,0
5091,1,1,0,40,0,0,8,1,1,0
5092,2,1,1,136,0,4,6,0,0,0
5093,1,1,1,257,0,0,5,1,1,0
5094,1,0,1,915,0,4,1,1,1,0
5095,1,0,1,223,0,2,4,1,1,1
5096,1,1,1,203,1,1,1,0,1,0
5097,2,0,1,604,0,0,2,0,0,0
5098,2,1,1,1294,0,0,5,1,0,0
5099,2,1,1,183,0,0,1,0,0,1
5100,2,0,1,24,0,4,5,1,0,1
5101,2,1,1,221,0,0,2,1,0,1
5102,2,0,1,317,0,4,5,1,0,0
5103,2,0,1,101,0,0,5,1,0,0
5104,1,1,1,750,1,4,2,0,1,1
5105,2,0,1,165,0,1,2,1,0,0
5106,2,1,1,165,0,0,5,0,1,0
5107,2,0,1,76,0,0,2,1,1,0
5108,2,0,1,135,0,0,1,0,0,0
5109,1,0,1,675,0,4,1,1,1,0
5110,1,0,1,5668,0,1,4,0,0,1
5111,1,1,1,851,0,4,4,1,1,1
5112,1,1,1,241,0,1,5,1,1,1
5113,1,0,1,415,0,0,5,1,1,0
5114,2,0,1,69,0,0,5,1,0,0
5115,2,0,1,583,0,0,1,1,0,1
5116,2,0,1,202243,1,0,2,1,0,0
5117,2,1,1,44,0,4,5,1,1,0
5118,2,1,1,115,1,0,1,1,0,0
5119,2,1,1,233,0,6,5,1,0,0
5120,1,0,1,86,0,0,4,0,1,0
5121,2,1,1,127,0,0,0,1,0,0
5122,1,0,1,469,0,3,5,1,1,0
5123,1,1,1,466,0,0,5,1,1,0
5124,2,1,1,1552,0,4,1,0,1,1
5125,1,1,1,564,1,0,6,1,1,0
5126,2,0,1,10,0,0,6,1,0,0
5127,2,0,0,11,1,0,5,1,0,1
5128,2,0,1,83,0,4,1,1,0,0
5129,2,0,1,497,0,0,5,1,0,0
5130,2,1,1,38,0,0,5,1,0,0
5131,1,0,1,241,0,1,1,1,1,0
5132,2,0,1,97,0,1,2,1,0,0
5133,1,0,1,398,0,4,5,0,1,0
5134,1,1,1,824,1,0,5,0,1,0
5135,1,1,1,90,0,0,5,1,1,0
5136,1,1,1,262,0,1,3,1,1,0
5137,2,0,1,76,0,4,2,1,0,0
5138,2,0,1,26,0,0,5,1,0,0
5139,2,0,1,255,0,0,5,0,1,0
5140,1,0,1,476,0,0,5,1,1,0
5141,2,1,1,125,0,1,4,1,0,0
5142,1,1,1,666,0,0,1,0,1,1
5143,2,1,1,133,1,6,5,0,0,0
5144,1,1,1,297,0,4,5,1,1,0
5145,1,0,1,199,2,0,5,1,1,1
5146,1,1,1,242,1,0,2,1,1,0
5147,2,1,1,88,1,7,4,1,1,0
5148,1,0,1,605,1,1,1,1,1,1
5149,1,0,1,205,0,0,1,1,1,0
5150,2,0,1,495,2,1,4,0,0,0
5151,2,1,1,11,0,0,5,1,0,0
5152,2,1,1,95,1,0,5,1,0,0
5153,1,1,1,333,0,4,5,0,1,0
5154,2,0,1,164,0,4,5,0,0,0
5155,2,0,1,96,0,6,5,1,0,0
5156,2,1,1,1862,1,0,7,1,0,0
5157,1,1,1,1017,0,0,1,1,1,0
5158,1,0,1,3560,0,7,5,0,1,0
5159,2,0,1,40,0,4,5,0,0,0
5160,2,1,1,273,0,4,5,0,1,0
5161,1,0,1,115,0,0,2,1,0,0
5162,1,1,1,735,0,0,2,0,1,1
5163,1,1,1,575,1,0,5,0,1,0
5164,2,1,1,125,0,4,4,1,0,0
5165,2,0,1,196,1,0,4,0,0,0
5166,1,0,1,74,1,0,5,1,1,0
5167,2,1,1,101,0,4,2,1,1,0
5168,1,1,1,603,0,0,2,1,1,1
5169,2,1,1,53,1,4,1,0,0,0
5170,2,0,1,5014,0,7,4,0,1,1
5171,1,0,1,243,1,4,7,0,1,0
5172,1,1,1,862,0,7,5,1,1,1
5173,2,1,1,298,0,0,5,1,0,0
5174,2,1,1,716,0,1,4,1,1,1
5175,2,0,1,143,0,1,2,1,1,0
5176,2,0,1,138,0,4,1,1,0,0
5177,2,0,1,72,0,1,5,1,0,1
5178,2,0,1,879,0,7,5,0,0,1
5179,1,0,1,59,0,1,6,1,1,0
5180,1,1,1,97,0,4,5,1,1,0
5181,2,0,1,971,0,7,2,0,1,1
5182,1,0,1,173,0,0,5,1,1,0
5183,1,1,1,276,0,4,5,1,1,0
5184,2,0,1,474,0,0,2,1,0,0
5185,1,0,1,60,0,4,1,1,1,0
5186,1,1,1,263,0,4,5,0,1,0
5187,2,1,1,1251,0,4,2,0,1,0
5188,2,1,1,63,0,0,5,1,1,0
5189,1,0,1,802,0,0,4,1,1,0
5190,2,0,1,18,0,4,6,1,0,0
5191,2,0,1,84,0,4,2,1,1,0
5192,2,0,1,139,0,1,1,1,0,0
5193,2,1,1,613,0,0,1,1,0,1
5194,2,1,1,72,0,0,5,1,0,0
5195,2,0,1,42,0,0,5,0,0,0
5196,1,1,1,681,0,0,5,0,1,1
5197,2,1,1,82,0,0,2,0,0,0
5198,2,1,1,50,1,0,2,0,0,0
5199,1,0,1,293,0,0,5,1,1,0
5200,1,1,1,73,0,4,2,1,1,0
5201,2,0,1,107,0,0,2,0,0,0
5202,1,1,1,179,0,0,4,1,1,0
5203,1,1,1,68,0,4,1,1,1,0
5204,1,0,1,52,0,4,5,0,1,0
5205,1,0,1,40,1,0,5,1,1,0
5206,2,1,1,193,1,1,5,1,0,0
5207,2,0,1,54,0,4,5,1,0,0
5208,1,0,1,87,0,0,5,1,1,0
5209,2,0,1,95,0,0,5,1,0,0
5210,2,0,1,304,2,6,1,0,0,0
5211,2,0,1,296,1,1,2,1,0,0
5212,2,0,1,1666,0,0,2,0,0,1
5213,1,1,0,93,0,4,1,1,1,0
5214,1,1,1,1064,0,0,5,0,1,0
5215,2,0,1,702,0,0,1,1,1,1
5216,1,1,1,283,0,0,1,1,1,0
5217,2,0,1,462,0,4,5,0,1,0
5218,1,1,1,445,1,1,5,1,1,0
5219,2,0,1,77,1,0,5,1,0,0
5220,2,0,1,493,0,0,5,0,1,0
5221,1,0,1,345,1,1,5,1,1,0
5222,1,0,1,337,0,4,4,1,1,0
5223,1,0,1,277,0,0,1,1,1,1
5224,2,0,1,28,0,0,5,1,1,0
5225,2,0,1,99,1,4,5,0,1,0
5226,1,0,1,283,0,4,5,0,1,0
5227,2,0,1,354,0,4,7,1,0,0
5228,2,0,1,2,0,0,2,0,0,0
5229,1,1,1,2072,0,0,5,1,1,0
5230,1,0,1,195,0,0,5,0,1,0
5231,1,0,1,433,0,0,2,0,1,1
5232,2,1,1,334,0,0,4,1,1,0
5233,1,0,1,125,0,0,3,1,1,1
5234,2,1,1,89,0,7,4,1,0,0
5235,2,1,1,692,0,4,1,1,1,1
5236,1,0,1,1087,0,0,1,0,1,0
5237,2,1,1,99,2,1,7,1,0,0
5238,1,0,1,391,0,4,1,1,1,0
5239,1,0,1,819,0,4,2,1,1,0
5240,1,1,1,1427,0,1,5,1,1,1
5241,2,1,1,817,1,0,2,0,0,0
5242,1,1,1,480,0,4,2,1,1,0
5243,1,1,1,151,0,4,5,0,1,0
5244,2,0,1,134,0,1,7,1,1,0
5245,2,1,1,175,1,4,5,0,0,0
5246,2,0,1,326,0,1,5,1,0,0
5247,2,0,1,67,0,4,5,0,0,0
5248,2,0,1,83,0,0,2,1,0,0
5249,2,1,1,908,0,4,4,0,1,1
5250,2,0,1,47,0,0,5,1,0,0
5251,2,1,1,181,0,4,5,1,0,0
5252,2,1,1,1,0,0,5,1,0,0
5253,2,1,1,211,0,4,5,0,0,0
5254,1,0,1,639,0,0,2,1,1,0
5255,1,1,1,274,0,8,1,1,1,1
5256,2,0,1,149,0,0,2,1,0,0
5257,2,0,1,235,1,6,1,1,0,0
5258,1,0,1,24078,0,4,4,1,1,0
5259,1,1,1,94,0,4,5,0,0,0
5260,1,0,1,0,0,0,2,1,1,0
5261,2,1,1,460,0,0,4,0,1,1
5262,2,0,1,292,0,1,1,0,0,0
5263,2,1,1,278,0,0,1,1,0,0
5264,2,1,1,84,1,4,5,1,0,0
5265,2,0,1,162,1,0,2,1,0,0
5266,1,1,1,468,0,4,5,0,1,0
5267,1,0,1,13707,0,0,5,0,1,0
5268,1,1,1,493,0,4,5,0,1,1
5269,1,0,1,63,2,2,5,0,1,0
5270,2,0,1,1560,0,0,2,1,0,0
5271,2,0,1,314,0,0,5,1,1,0
5272,2,0,1,26,0,4,5,0,0,0
5273,1,1,1,240,0,4,5,1,1,0
5274,2,0,1,665,1,4,2,0,0,0
5275,1,1,1,228,0,0,1,0,1,1
5276,1,0,1,71,0,0,5,1,1,0
5277,1,1,1,664,0,0,5,0,1,1
5278,1,1,1,112,0,0,5,1,1,0
5279,1,1,1,364,0,4,2,0,1,0
5280,1,0,1,1886,0,2,5,1,1,1
5281,2,0,1,208,1,0,1,0,0,0
5282,2,1,1,4,0,7,2,1,1,0
5283,1,1,1,713,0,0,1,1,1,1
5284,2,1,1,40,0,0,2,1,0,0
5285,1,1,1,141,0,0,2,1,1,1
5286,2,0,1,68,0,4,4,1,0,0
5287,2,1,1,87,0,4,2,1,1,0
5288,1,0,1,552,0,4,5,1,1,0
5289,2,1,1,115,0,4,5,1,0,0
5290,2,1,1,85,0,4,5,0,0,0
5291,2,0,1,222,0,0,2,0,0,0
5292,2,0,1,100,0,0,4,1,0,0
5293,2,0,1,843,1,1,3,1,1,0
5294,1,1,1,429,0,4,5,0,1,0
5295,1,0,1,5997,0,4,5,1,1,0
5296,2,1,1,91,0,1,5,1,0,0
5297,1,1,1,446,1,0,5,0,1,0
5298,1,1,1,205,0,1,2,1,1,0
5299,2,1,1,156,0,0,5,1,0,0
5300,2,0,1,32,1,1,2,1,0,0
5301,2,0,1,62,0,4,5,1,0,0
5302,1,0,1,723,2,0,3,0,1,1
5303,2,1,1,218,0,0,5,1,0,0
5304,1,1,1,2120,1,0,5,0,1,0
5305,2,1,1,507,0,4,5,0,1,0
5306,2,0,1,176,0,0,5,1,1,0
5307,2,0,1,451,0,4,5,0,1,0
5308,1,1,1,1093,0,7,2,0,1,1
5309,1,1,1,1571,0,4,5,0,1,0
5310,2,0,1,775,1,4,5,1,0,0
5311,1,0,1,218,0,1,2,1,1,0
5312,2,1,1,122,1,4,2,1,0,0
5313,2,1,1,51,0,4,5,1,0,0
5314,1,0,1,84,0,0,6,1,1,0
5315,2,0,1,668,0,1,5,0,0,0
5316,2,0,1,3430,0,6,0,0,1,1
5317,1,0,1,454,0,0,1,1,1,1
5318,2,1,1,110,2,4,5,1,1,0
5319,1,0,1,296,0,1,1,1,1,0
5320,1,1,1,203,1,0,5,0,1,0
5321,1,0,1,150,0,4,5,1,1,0
5322,2,1,1,77,0,4,5,0,0,0
5323,2,1,1,5,0,4,5,1,0,0
5324,1,0,1,563,0,4,5,0,1,0
5325,2,1,1,28,1,1,2,1,0,1
5326,1,1,1,3793,0,1,4,0,1,0
5327,1,0,1,4063,0,7,5,0,1,0
5328,2,1,1,120,0,4,2,0,0,1
5329,1,1,1,384,0,0,5,1,1,0
5330,2,0,1,157,1,1,0,1,0,0
5331,2,1,1,1864,0,0,5,0,0,1
5332,2,0,1,152,0,5,2,0,0,0
5333,1,0,1,279,0,0,5,1,1,0
5334,2,0,1,56,0,0,5,0,0,1
5335,1,1,1,73,0,0,5,1,1,0
5336,2,0,1,129,0,0,2,1,0,0
5337,2,0,1,84,0,1,1,0,0,0
5338,2,1,1,22,0,0,5,1,1,0
5339,2,1,1,520,0,0,0,0,1,0
5340,1,1,1,375,0,4,5,1,1,1
5341,2,1,1,97,0,4,2,1,0,0
5342,1,1,1,330,1,4,1,1,1,0
5343,1,1,1,305,1,4,1,1,0,0
5344,1,1,1,1213,1,0,2,1,1,0
5345,2,1,1,80,0,4,2,1,0,0
5346,2,1,1,252,0,2,4,0,0,0
5347,2,1,1,7,0,4,1,0,0,1
5348,2,1,1,20,0,4,0,1,0,0
5349,2,0,1,164,0,4,1,0,0,0
5350,2,0,1,8,0,4,5,1,0,0
5351,2,0,1,337,0,4,5,0,1,0
5352,1,1,1,546,0,4,5,1,1,0
5353,2,0,1,173,0,1,2,1,0,0
5354,1,1,1,526,0,4,4,1,1,0
5355,2,0,1,613,0,0,2,1,1,0
5356,2,1,1,19,0,1,5,1,1,0
5357,1,1,1,119,0,0,4,1,1,0
5358,1,0,1,421,0,0,1,1,1,0
5359,1,0,1,70,0,4,3,0,1,1
5360,1,1,1,411,0,4,5,0,1,0
5361,2,0,1,174,0,1,5,1,0,0
5362,2,1,1,64,1,0,2,1,0,0
5363,1,1,1,51,2,4,5,1,1,0
5364,2,0,1,36,0,1,1,1,1,1
5365,1,0,1,1147,0,0,2,0,1,0
5366,1,1,1,291,0,1,1,1,0,0
5367,2,0,1,58,0,0,2,1,0,0
5368,1,1,1,68,1,0,5,1,1,0
5369,2,1,1,167,0,4,2,1,0,0
5370,2,0,1,35,0,4,5,1,0,0
5371,2,0,1,195,0,4,1,1,0,0
5372,2,1,1,233,0,7,1,1,1,1
5373,2,0,1,904,0,0,1,0,0,0
5374,1,1,1,675,0,4,5,1,1,0
5375,2,1,1,88,1,4,5,0,1,0
5376,2,1,1,1141,1,0,2,1,0,1
5377,1,0,1,208,0,4,4,1,1,0
5378,2,0,1,80,0,4,2,1,0,0
5379,1,1,1,1085,1,4,4,0,1,0
5380,2,0,1,216,0,0,2,1,0,0
5381,1,1,1,190,0,4,5,0,1,0
5382,2,1,1,279,0,0,2,0,1,0
5383,2,1,1,395,0,4,5,1,0,0
5384,2,0,1,73,0,0,5,1,0,0
5385,1,1,1,63,0,4,8,1,1,0
5386,2,1,1,210,0,4,5,0,0,1
5387,2,1,1,208,0,4,5,0,1,0
5388,1,0,1,2215,1,0,5,0,1,1
5389,2,0,1,67,0,4,0,0,0,0
5390,2,1,1,54,0,0,2,0,0,1
5391,1,0,1,383,0,0,2,1,1,0
